dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30,K_01,K_02,K_03,K_04,K_05,K_06,K_07,K_08,K_09,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30
T100k.D2k.L50.P40.O20.C6.data,Glove,50,-1,0.9996934461693806,0.9996934461693806,0.8937552820201785,0.9694444062919355,0.9996934461693806,0.9633031473343682,0.9367428907083543,0.9551463490469246,0.9101518045681551,0.9996934461693806,0.9711249738959272,0.9996934461693806,0.9696607584829534,0.9996934461693807,0.9996934461693806,0.9996934461693806,0.9694433525612036,0.9359095365756662,0.9996934461693806,0.9359071020204771,0.9093514805142324,0.9694430836134412,0.9996934461693806,0.9996934461693806,0.9996934461693806,0.9711115857584104,0.9359057820399833,0.9694537175401362,0.9411812507875881,0.9996934461693806,0.08447,0.091107,0.122284,0.122408,0.091847,0.108999,0.141271,0.303359,0.154212,0.092796,0.133627,0.091773,0.122167,0.092565,0.092053,0.091765,0.124101,0.137053,0.091697,0.137635,0.138514,0.128074,0.091833,0.092544,0.092079,0.114105,0.133747,0.119046,0.14205,0.090978,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
T100k.D2k.L50.P40.O20.C6.data,Glove,100,-1,0.9997549996495784,0.9997549996495786,0.9997549996495783,0.9702742992552019,0.9997549996495786,0.9633647367885347,0.9432982723583109,0.932678190581346,0.9108572232216586,0.9997549996495783,0.9702754136039466,0.9997549996495784,0.9633649610077609,0.9997549996495786,0.9997549996495783,0.9997549996495783,0.9633675699220109,0.9353043803492541,0.9997549996495786,0.9384400489827811,0.9119628455168377,0.9697663386594473,0.9997549996495784,0.9997549996495783,0.9997549996495783,0.9633680405812795,0.9391558767965072,0.9702745256163767,0.9426539670457067,0.9997549996495783,0.143916,0.154896,0.156421,0.209063,0.154565,0.210738,0.450444,0.206976,0.243174,0.154582,0.226628,0.154486,0.20599,0.155488,0.154858,0.15576,0.213503,0.233794,0.155867,0.239773,0.239558,0.190991,0.169517,0.155148,0.155859,0.204694,0.227487,0.18933,0.212461,0.155798,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
T100k.D2k.L50.P40.O20.C6.data,Glove,200,-1,0.903944270429011,0.9996323624168102,0.9996323624168104,0.9631875790871476,0.9996323624168103,0.9666900190029439,0.9425397903949827,0.9411658073379284,0.9069175046923952,0.9996323624168102,0.969589322811733,0.9996323624168103,0.9701593007280976,0.9996323624168103,0.9996323624168102,0.9996323624168102,0.9701591917411885,0.9417029408333518,0.9996323624168102,0.9432114631709868,0.9069186688255777,0.9695890011737989,0.9996323624168102,0.9996323624168102,0.9996323624168102,0.9710484962440525,0.938384657989959,0.9695889026606939,0.942725795551664,0.9996323624168104,0.371313,0.276783,0.273713,0.339567,0.275735,0.385949,0.394878,0.376932,0.375591,0.274643,0.377016,0.276606,0.373851,0.279043,0.276785,0.276516,0.368599,0.37011,0.279209,0.389451,0.411004,0.352002,0.276622,0.275139,0.275788,0.382723,0.365252,0.344383,0.385181,0.268563,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
T100k.D2k.L50.P40.O30.C6.data,w2v,50,-1,0.9161256142423566,0.9265785917370084,0.8731241115227463,0.9813776246656111,0.8882347383002247,0.8981738925422508,0.98142483484059,0.8891164642483559,0.8882461513184665,0.9814012170312048,0.8809261215474636,0.9814248348405898,0.9814012170312051,0.8882355393272864,0.9814012170312048,0.8809226606253376,0.8996814299658655,0.9520219781059909,0.9814248348405898,0.9814248348405898,0.9814484782132091,0.981448478213209,0.8882467337596216,0.9513325847033017,0.9814248348405898,0.9535310202976836,0.9813727622382933,0.98142483484059,0.98142483484059,0.8882464422400418,0.173413,0.187986,0.265332,0.104761,0.151975,0.277132,0.104468,0.131237,0.151306,0.108058,0.125517,0.104765,0.104944,0.206372,0.104767,0.139215,0.224588,0.147204,0.107587,0.111171,0.105207,0.105031,0.144223,0.13549,0.107416,0.224709,0.10464,0.10694,0.10693,0.163104,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P40.O30.C6.data,w2v,100,-1,0.9148779496054963,0.9274385014088142,0.8778741868359432,0.9823901598904644,0.8810053637725889,0.8894732881123605,0.8809762516966295,0.8809711355179441,0.9824140416944753,0.9824391896139032,0.9824391896139031,0.8810059579295216,0.9824140416944753,0.880971135517944,0.9824140416944753,0.8893900508237108,0.9043063815800967,0.9546482483353685,0.8893920516721519,0.9824391896139033,0.8893905501248773,0.8810059579295216,0.9824153076478208,0.9524905266506732,0.9824391896139031,0.9533711169757473,0.8810059579295214,0.9824391896139031,0.9824391896139032,0.8809982703488491,0.235432,0.293753,0.319633,0.181143,0.220389,0.282751,0.262128,0.252116,0.186061,0.186822,0.192353,0.252606,0.20574,0.243414,0.198131,0.229982,0.640741,0.234413,0.200295,0.206145,0.228745,0.245029,0.203238,0.307947,0.192532,0.238808,0.227004,0.192424,0.186634,0.236835,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P40.O30.C6.data,w2v,200,-1,0.9296131734659867,0.922403894357514,0.8778152055248727,0.9851141050008478,0.8904357346827342,0.8915141590435318,0.8894856496870057,0.8819537142526473,0.985114105000848,0.8905001817326222,0.8818974627608047,0.8893950489917115,0.9851141050008478,0.985114105000848,0.985114105000848,0.985114105000848,0.8990402517017966,0.9579521674898549,0.8904938936070396,0.9851141050008478,0.919204986535642,0.8818963351641719,0.985114105000848,0.9559962892486853,0.985114105000848,0.957948725539048,0.88941595880516,0.8894039499711898,0.985114105000848,0.889391800226423,0.406062,0.539434,0.787648,0.306877,0.351138,0.507592,0.375756,0.423546,0.328856,0.3674,0.413007,0.512277,0.322129,0.3389,0.354216,0.322362,0.742323,0.434745,0.390663,0.338922,0.328219,0.370883,0.317298,0.415184,0.315076,0.423248,0.382374,0.481814,0.321784,0.374585,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P40.O30.C6.data,Glove,50,-1,0.9412390060651117,0.9321128199284798,0.8866346988408399,0.999649044036121,0.999649044036121,0.9127613566828385,0.9996490440361209,0.9996490440361209,0.999649044036121,0.999649044036121,0.9996490440361211,0.9996490440361211,0.9996490440361211,0.999649044036121,0.999649044036121,0.999649044036121,0.9061207722688894,0.9691417157927826,0.9996490440361209,0.9996490440361211,0.999649044036121,0.9996490440361209,0.999649044036121,0.961017459343403,0.9996490440361211,0.9610185641042228,0.9996490440361208,0.9996490440361209,0.999649044036121,0.999649044036121,0.136976,0.141515,0.153552,0.096091,0.096231,0.238315,0.096078,0.096134,0.095752,0.095591,0.095845,0.096174,0.095942,0.096255,0.09579,0.096717,0.152202,0.12943,0.095483,0.095895,0.095796,0.095561,0.096076,0.135173,0.096161,0.132831,0.095848,0.09496,0.096615,0.096166,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P40.O30.C6.data,Glove,100,-1,0.9350147806506962,0.9341099944759276,0.8837195595423695,0.9995899866726184,0.9995899866726187,0.9083808270248449,0.9995899866726187,0.9995899866726184,0.9995899866726187,0.9995899866726187,0.9065465074976066,0.9995899866726187,0.9995899866726188,0.9995899866726188,0.9995899866726189,0.9995899866726187,0.9279448254226887,0.9690094411994936,0.9995899866726188,0.9995899866726187,0.9995899866726189,0.9995899866726184,0.9995899866726187,0.9690091733615929,0.9995899866726187,0.9690090853058411,0.9995899866726184,0.9995899866726184,0.9995899866726187,0.9995899866726188,0.227068,0.219052,0.250303,0.161995,0.16236,0.249903,0.161782,0.162504,0.169169,0.161662,0.207104,0.162526,0.161504,0.161495,0.162357,0.168225,0.338482,0.20762,0.16114,0.162164,0.161935,0.162251,0.161451,0.271759,0.16114,0.225262,0.162232,0.163075,0.162868,0.162441,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P40.O30.C6.data,Glove,200,-1,0.9428110738886066,0.9412409828672824,0.8907351316438833,0.9995906000126127,0.9995906000126126,0.9077228476755029,0.9995906000126126,0.9995906000126128,0.9995906000126127,0.9995906000126127,0.9995906000126128,0.9995906000126127,0.9995906000126128,0.9995906000126128,0.9995906000126127,0.9995906000126127,0.9172122674429622,0.9684069232564053,0.9995906000126127,0.9995906000126127,0.9995906000126126,0.9995906000126126,0.9995906000126128,0.9690079724704093,0.9995906000126127,0.9684096388061674,0.9995906000126126,0.9995906000126127,0.9995906000126127,0.9995906000126126,0.385018,0.42164,0.455756,0.286474,0.287384,0.444968,0.288442,0.289639,0.287906,0.28865,0.288788,0.292492,0.28919,0.286307,0.288659,0.288956,0.463923,0.392761,0.291011,0.291307,0.290732,0.296592,0.279853,0.469671,0.290074,0.35501,0.288644,0.28794,0.288945,0.29021,8,8,10,6,6,9,6,6,6,6,6,6,6,6,6,6,9,7,6,6,6,6,6,7,6,7,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,w2v,50,-1,0.9763647284725847,0.976388576825279,0.9438040057940431,0.9434622917339858,0.9163586319496532,0.9763647284725849,0.9071278650662992,0.8747727280924109,0.9069493014157296,0.943409969412468,0.976388576825279,0.9763647284725849,0.9763647284725849,0.9763647284725849,0.9763647284725848,0.9763647284725849,0.9473278036510443,0.9053299579917232,0.9763647284725849,0.9763647284725848,0.9763647284725849,0.9230679143108803,0.9069493014157296,0.9070728306623527,0.976388576825279,0.9763885768252791,0.976364728472585,0.9763885768252791,0.9763647284725846,0.9763885768252791,0.120782,0.115202,0.145364,0.140082,0.176119,0.113834,0.104374,0.128176,0.101923,0.14959,0.112636,0.116449,0.213887,0.15821,0.123225,0.144165,0.163801,0.176142,0.114301,0.117397,0.115061,0.446236,0.116512,0.099389,0.114042,0.152997,0.114362,0.117456,0.113763,0.114747,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,w2v,100,-1,0.976565013418979,0.9765836377553061,0.9353625271185565,0.9436608527991769,0.9251463784399562,0.9765950701904094,0.908069897233336,0.9765836377553062,0.9079788905453448,0.954398680516756,0.976616228206466,0.9765924462461649,0.976616228206466,0.9765836377553062,0.9765650134189792,0.9765950701904094,0.9487419729587283,0.9133567462273365,0.976616228206466,0.9765624410499257,0.9765861906508108,0.9246350052614047,0.908069897233336,0.908068068311583,0.9765836377553062,0.9765836377553062,0.8756523652045695,0.9765676376991311,0.9765624410499257,0.9765861906508108,0.262493,0.19897,0.244355,0.308717,0.388727,0.208782,0.196531,0.204626,0.221503,0.340705,0.197354,0.198112,0.197508,0.20254,0.198524,0.193254,0.295374,0.284376,0.196314,0.21272,0.197491,0.432505,0.193503,0.190088,0.218173,0.200993,0.243313,0.196404,0.219211,0.19639,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,w2v,200,-1,0.9772542801486755,0.8868081357819193,0.9445754434823348,0.9550834681388299,0.9062647316120179,0.8868053267591817,0.908667041534454,0.9772542801486757,0.9085664564314608,0.9481703804467954,0.8762102594895811,0.9772542801486757,0.9772542801486757,0.9772542801486755,0.8762563968010808,0.9773097479167714,0.9445410719568668,0.9158246577134285,0.9772883439310073,0.9772542801486757,0.9773097479167715,0.9174686176529584,0.9086670415344541,0.9086814335630108,0.8868053267591818,0.9772857259072012,0.9772756839825338,0.9772542801486757,0.9772542801486757,0.9773097479167715,0.29784,0.568811,0.423477,0.539411,0.474459,0.471552,0.321586,0.364253,0.3919,0.464694,0.425866,0.355116,0.339083,0.344386,0.386009,0.337932,0.421541,0.625074,0.318345,0.318556,0.31804,0.447398,0.310268,0.303256,0.450705,0.344986,0.347584,0.337553,0.337705,0.353367,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,Glove,50,-1,0.8901985003378691,0.9051384726357697,0.9614148056547782,0.9622400816307098,0.9468667798511166,0.9051459437619822,0.9323080326720958,0.9959344871910569,0.9323080326720962,0.962244084249123,0.995934487191057,0.995934487191057,0.995934487191057,0.9051446574366007,0.995934487191057,0.995934487191057,0.9535962438609955,0.9426799890017725,0.995934487191057,0.995934487191057,0.8981403494325838,0.9282443589309226,0.9323080326720959,0.9323080326720962,0.9959344871910569,0.9959344871910569,0.995934487191057,0.995934487191057,0.9959344871910571,0.995934487191057,0.132279,0.135067,0.14848,0.139177,0.150598,0.13469,0.108548,0.107321,0.100854,0.144588,0.105776,0.105565,0.105465,0.141595,0.105679,0.105735,0.134857,0.1508,0.105599,0.104939,0.136107,0.157772,0.100399,0.111397,0.128771,0.105025,0.109758,0.104684,0.105772,0.10558,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,Glove,100,-1,0.994205704648458,0.9942057046484579,0.9518859865980617,0.9518855417688304,0.945736546469957,0.9942057046484579,0.9014877710538649,0.9942057046484581,0.9301933134801756,0.9715377303186165,0.994205704648458,0.9942057046484579,0.9942057046484579,0.994205704648458,0.994205704648458,0.9942057046484581,0.9667939907834793,0.9311356794468448,0.9942057046484581,0.8964968228810494,0.994205704648458,0.9457565934935538,0.9301933134801756,0.9301933134801756,0.9942057046484579,0.9942057046484581,0.9942057046484579,0.9942057046484579,0.9942057046484581,0.9942057046484579,0.157089,0.177531,0.206981,0.233837,0.232024,0.17762,0.193249,0.178202,0.194844,0.233451,0.178183,0.177302,0.178249,0.178592,0.177489,0.17777,0.235371,0.256706,0.177779,0.232128,0.178772,0.250772,0.176565,0.205852,0.17864,0.178237,0.178586,0.177715,0.17808,0.177264,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O0.C6.data,Glove,200,-1,0.9944964954047222,0.9944964954047222,0.9719056214348146,0.9670646505125432,0.9311490397465956,0.9944964954047222,0.9295894110077724,0.9944964954047223,0.9295894110077723,0.9517291579833607,0.9944964954047221,0.9944964954047222,0.9944964954047222,0.9944964954047221,0.9944964954047222,0.9944964954047223,0.9517290478778162,0.9396479519003446,0.9944964954047224,0.9944964954047222,0.9944964954047222,0.9291512449937376,0.9295894110077725,0.9062998117403679,0.9944964954047222,0.9944964954047223,0.9944964954047222,0.9944964954047222,0.9944964954047222,0.9944964954047222,0.296638,0.316438,0.404387,0.405177,0.440417,0.325022,0.322246,0.315671,0.324505,0.388331,0.369622,0.311163,0.312424,0.310558,0.312597,0.325857,0.393629,0.414609,0.324112,0.318999,0.342644,0.491215,0.330447,0.311034,0.31228,0.311571,0.310626,0.317327,0.310846,0.310586,6,6,7,7,8,6,5,6,5,7,6,6,6,6,6,6,7,8,6,6,6,8,5,5,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,w2v,50,-1,0.8451010172132557,0.8507088128959679,0.8799393753971132,0.8799195696196659,0.8789623401142734,0.9538511324769483,0.8799270553673183,0.9167094388658916,0.8404792810107913,0.953806197147833,0.8799430328559588,0.9538061971478331,0.874123721742392,0.9538289933171215,0.8741320194929559,0.9538511324769482,0.9172649688665514,0.8789623066379674,0.9161606085013758,0.9538289933171213,0.8741189729889752,0.8799326598021893,0.8858606371717724,0.8799388552671754,0.9538511324769484,0.8789593640977698,0.8741231935190855,0.9538511324769483,0.7494207406489967,0.879916803610079,0.132442,0.141712,0.13261,0.127516,0.119987,0.106365,0.119378,0.090423,0.130152,0.107908,0.121424,0.133044,0.151059,0.103264,0.124624,0.104142,0.130197,0.114202,0.131503,0.141051,0.120667,0.123181,0.125639,0.135689,0.100831,0.119753,0.130971,0.125881,0.161011,0.124798,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,w2v,100,-1,0.9189669222689744,0.8510795580293384,0.8799378623444409,0.8809589987138786,0.955721968332632,0.8761530792022003,0.8809920001166193,0.9178863005900747,0.9174650190184586,0.9557219683326321,0.9556980760374049,0.8809574414001274,0.8809574414001274,0.9557219683326322,0.879851258194034,0.8761490677558965,0.9189881328987329,0.9557219683326321,0.9177022442956266,0.8809899783885449,0.8798637761643557,0.8809684841013365,0.8810194353671174,0.8760646675436888,0.955721968332632,0.8799471488908138,0.8809648045760816,0.8809568297084083,0.955721968332632,0.955721968332632,0.194467,0.232718,0.205332,0.234312,0.190195,0.192976,0.216971,0.158291,0.21802,0.180559,0.233045,0.218481,0.208246,0.17577,0.200648,0.229288,0.214206,0.179866,0.239455,0.204239,0.195124,0.198711,0.204994,0.229193,0.180543,0.190517,0.196335,0.263337,0.1789,0.195144,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,w2v,200,-1,0.8471888117806629,0.8471784024351837,0.9592628780883204,0.8810932295323587,0.8823873941439541,0.881080236739883,0.8809336486141376,0.9193539301072139,0.8432046271832296,0.9592628780883207,0.9592628780883207,0.8823873941439541,0.8809495941562459,0.8810485697442024,0.9592628780883207,0.9592628780883207,0.842680171323818,0.9592628780883207,0.9222690595121981,0.9592628780883206,0.882321725707426,0.9592628780883204,0.8770049235014669,0.8823912814568913,0.8810589961124373,0.8890890287891992,0.877003195599666,0.8810506446786357,0.9592628780883206,0.8823879476957919,0.365496,0.369332,0.330136,0.327313,0.342408,0.341834,0.328893,0.283223,0.382452,0.320449,0.293335,0.354882,0.347065,0.342312,0.299255,0.304581,0.336368,0.317068,0.358209,0.291698,0.313628,0.312946,0.343173,0.348379,0.377957,0.36532,0.331077,0.342433,0.279575,0.343505,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,Glove,50,-1,0.9586216368191929,0.9716848059342351,0.996992736466814,0.996992736466814,0.996992736466814,0.996992736466814,0.996992736466814,0.9273860915009432,0.9572779577785014,0.996992736466814,0.9969927364668141,0.9969927364668142,0.996992736466814,0.9195714050586293,0.996992736466814,0.996992736466814,0.9572723510401707,0.8892633214899526,0.9600260128141698,0.9969927364668141,0.8906616061628809,0.9969927364668141,0.996992736466814,0.9969927364668141,0.9133284116215868,0.996992736466814,0.8892780376339721,0.996992736466814,0.8969000744731146,0.996992736466814,0.116809,0.116997,0.093838,0.088402,0.088576,0.089045,0.083534,0.085931,0.116442,0.090194,0.089801,0.090174,0.090142,0.1111,0.089956,0.089681,0.12006,0.108852,0.118121,0.089721,0.106201,0.087333,0.089037,0.08733,0.114659,0.093106,0.102751,0.089859,0.107676,0.096617,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,Glove,100,-1,0.9667241221747628,0.9667225443115716,0.9975390109387599,0.9975390109387599,0.9975390109387599,0.9114576622939178,0.9975390109387597,0.9509198159978552,0.8845083357011646,0.9975390109387599,0.9127357335611292,0.9127146093849269,0.9975390109387599,0.99753901093876,0.9202352128776966,0.9975390109387599,0.9576644388061766,0.99753901093876,0.9590793169449272,0.9975390109387599,0.9141862757612694,0.9975390109387597,0.9975390109387599,0.9975390109387599,0.912733657815432,0.9975390109387602,0.9975390109387599,0.9141861470041157,0.9975390109387597,0.9975390109387599,0.193185,0.200038,0.150056,0.150683,0.161482,0.204121,0.146978,0.144928,0.208556,0.150567,0.191044,0.189042,0.150725,0.150795,0.176149,0.146874,0.21695,0.146756,0.195553,0.150366,0.190169,0.150861,0.150441,0.146633,0.20369,0.150228,0.150414,0.180846,0.15115,0.147018,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O10.C6.data,Glove,200,-1,0.959141655477454,0.9603182683842769,0.9974582255511443,0.9974582255511443,0.9974582255511443,0.9974582255511444,0.9974582255511442,0.9388736486670031,0.8799506503119049,0.9974582255511443,0.9974582255511443,0.9974582255511443,0.9974582255511443,0.9128404348000582,0.9974582255511443,0.9974582255511443,0.9591342425005365,0.9974582255511443,0.8775279457020051,0.9974582255511443,0.9974582255511443,0.9113250991853042,0.9974582255511445,0.9008320477930661,0.9974582255511444,0.9974582255511444,0.9974582255511444,0.9974582255511443,0.9974582255511444,0.9974582255511444,0.326214,0.332984,0.274858,0.27892,0.273985,0.267012,0.268171,0.268014,0.513126,0.270802,0.262914,0.270005,0.268914,0.285144,0.269696,0.302819,0.357109,0.270733,0.371675,0.267501,0.266278,0.349445,0.268413,0.336182,0.26699,0.270128,0.267396,0.262043,0.267504,0.268851,7,7,6,6,6,6,6,5,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P50.O20.C6.data,w2v,50,-1,0.9343522218939544,0.9005109870235825,0.8443532181731616,0.8660482291291564,0.8476469973467775,0.9345184157827238,0.9343837760357167,0.9343745729762992,0.8811147619948372,0.9346228913068451,0.9343411085681997,0.934406127840178,0.8449201719835584,0.8476316808600146,0.934423166320258,0.9343961561971256,0.8443471985642925,0.8972563421194714,0.9344605776709795,0.9343621919367098,0.8717904983710799,0.9343745729762992,0.9343621919367098,0.8442683078564249,0.8443532181731616,0.8476928145797634,0.9022557390667965,0.9343522218939544,0.8447674954694446,0.8476243751128203,0.150137,0.129773,0.15683,0.168424,0.143771,0.108417,0.161277,0.191159,0.144608,0.107492,0.108446,0.108472,0.127534,0.140012,0.111684,0.108186,0.140869,0.236846,0.105964,0.103927,0.171708,0.109967,0.112512,0.140994,0.143838,0.126066,0.205231,0.197035,0.129486,0.130968,6,7,6,8,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,7,6,6,6
T100k.D2k.L50.P50.O20.C6.data,w2v,100,-1,0.9406492300235005,0.9064920184176969,0.9406085744936171,0.8719981205729495,0.940678306910286,0.94065066525254,0.850630202956417,0.9406117176637432,0.7743817478548027,0.8468770966561358,0.9406550801097548,0.9406085744936171,0.94065066525254,0.8501690430802736,0.8470798136276346,0.9406783069102859,0.8505362415306067,0.8163585422625296,0.9406506652525399,0.9406549413126334,0.8733960985066406,0.8525157473769378,0.9406203770152011,0.8471576175058517,0.9406102690922072,0.8504546023714846,0.903274133389729,0.9406315992756651,0.8506250900113232,0.9406749769940593,0.177166,0.279668,0.195183,0.247457,0.189631,0.358407,0.199193,0.195,0.200024,0.20115,0.221872,0.248563,0.203928,0.232971,0.19732,0.180483,0.201621,0.273162,0.194443,0.179814,0.245998,0.195523,0.392403,0.274661,0.185046,0.205096,0.215853,0.186192,0.21314,0.185985,6,7,6,8,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,7,6,6,6
T100k.D2k.L50.P50.O20.C6.data,w2v,200,-1,0.9441369218736752,0.9112491794686005,0.8503417394741128,0.8751053506689753,0.8470526398643319,0.9440980723065,0.9441369218736752,0.944323694293899,0.8838936102833086,0.8470559427129867,0.8470655221132604,0.9442854900572168,0.9441369218736755,0.8505293094226192,0.9440980723065,0.8502331387852113,0.9442854900572168,0.9099388337570522,0.9442854900572168,0.9441412036351363,0.8757319473771368,0.9443453620094637,0.9441217406597787,0.9442854900572167,0.8505597859737536,0.8470526398643317,0.9134056628990952,0.8505725402369121,0.8470559427129867,0.9441796604855017,0.28915,0.508603,0.374861,0.51727,0.377615,0.489136,0.374079,0.412133,0.321279,0.383156,0.393836,0.310351,0.553987,0.34488,0.35348,0.399931,0.327445,0.526518,0.306895,0.320647,0.520193,0.315984,0.496256,0.339875,0.361353,0.38399,0.551483,0.35007,0.38274,0.303744,6,7,6,8,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,7,6,6,6
T100k.D2k.L50.P50.O20.C6.data,Glove,50,-1,0.9979313854206068,0.9628911947059248,0.9979313854206067,0.9410416823806853,0.9064328501784792,0.9979313854206068,0.9979313854206068,0.9979313854206067,0.9462743580046039,0.9979313854206068,0.9979313854206067,0.9979313854206067,0.9979313854206067,0.9979313854206068,0.9979313854206067,0.9979313854206068,0.9113245027896982,0.9744784907573093,0.9979313854206068,0.9979313854206066,0.9457199096917095,0.9979313854206066,0.883557246590793,0.9979313854206068,0.9979313854206067,0.9979313854206068,0.9628882758371238,0.9979313854206068,0.9979313854206068,0.9979313854206068,0.0794,0.131364,0.087711,0.130639,0.104,0.090319,0.090763,0.090643,0.086727,0.090256,0.087952,0.090587,0.08761,0.087788,0.088346,0.090555,0.113749,0.122787,0.090381,0.089933,0.130142,0.087432,0.122991,0.087736,0.087438,0.086722,0.117605,0.088157,0.094662,0.088127,6,7,6,8,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,7,6,6,6
T100k.D2k.L50.P50.O20.C6.data,Glove,100,-1,0.9110528048460353,0.9627755587952657,0.9978119620972795,0.9298642176341143,0.9978119620972794,0.9978119620972793,0.9978119620972794,0.8948064856909124,0.9386510940752101,0.9978119620972793,0.9978119620972793,0.9978119620972793,0.9978119620972793,0.9978119620972794,0.9978119620972793,0.9978119620972793,0.9978119620972793,0.9627752118362239,0.9978119620972794,0.9978119620972793,0.9434400246828765,0.9978119620972795,0.9978119620972793,0.9978119620972793,0.9978119620972793,0.9978119620972793,0.9743683181894094,0.9978119620972793,0.9978119620972794,0.9978119620972794,0.198933,0.182867,0.14775,0.220552,0.15112,0.147279,0.151234,0.178959,0.160491,0.146699,0.152109,0.147543,0.147784,0.147595,0.14762,0.151224,0.147143,0.189148,0.150033,0.152283,0.266575,0.156161,0.147495,0.147385,0.147416,0.150614,0.204004,0.147714,0.151938,0.15202,6,7,6,8,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,7,6,6,6
