dataset,model,dim,exp,acc
pendigits,Glove,100,9,0.9419795221843004
pendigits,w2v,100,9,0.9635949943117179
pendigits,Glove,100,9,0.919226393629124
pendigits,w2v,100,9,0.9544937428896473
pendigits,Glove,100,9,0.9112627986348123
pendigits,w2v,100,9,0.9681456200227532
pendigits,Glove,100,9,0.9476678043230944
pendigits,w2v,100,9,0.9715585893060296
pendigits,Glove,100,9,0.9294653014789533
pendigits,w2v,100,9,0.9692832764505119
pendigits,Glove,100,9,0.9283276450511946
pendigits,w2v,100,9,0.9692832764505119
pendigits,Glove,100,9,0.944254835039818
pendigits,w2v,200,0,0.9579545454545455
pendigits,Glove,200,0,0.8977272727272727
pendigits,w2v,200,0,0.9647727272727272
pendigits,Glove,200,0,0.8954545454545455
pendigits,w2v,200,0,0.9625
pendigits,Glove,200,0,0.9125
pendigits,w2v,200,0,0.9635949943117179
pendigits,Glove,200,0,0.8953356086461889
pendigits,w2v,200,0,0.9692832764505119
pendigits,Glove,200,0,0.9078498293515358
pendigits,w2v,200,0,0.9658703071672355
pendigits,Glove,200,0,0.9226393629124005
pendigits,w2v,200,0,0.9544937428896473
pendigits,Glove,200,0,0.9135381114903299
pendigits,w2v,200,0,0.9726962457337884
pendigits,Glove,200,0,0.9169510807736063
pendigits,w2v,200,0,0.9658703071672355
pendigits,Glove,200,0,0.9089874857792947
pendigits,w2v,200,0,0.9670079635949943
pendigits,Glove,200,0,0.9158134243458476
pendigits,w2v,200,1,0.9420454545454545
pendigits,Glove,200,1,0.9068181818181819
pendigits,w2v,200,1,0.9761363636363637
pendigits,Glove,200,1,0.9170454545454545
pendigits,w2v,200,1,0.9670454545454545
pendigits,Glove,200,1,0.9204545454545454
pendigits,w2v,200,1,0.962457337883959
pendigits,Glove,200,1,0.9158134243458476
pendigits,w2v,200,1,0.9590443686006825
pendigits,Glove,200,1,0.9203640500568828
pendigits,w2v,200,1,0.9635949943117179
pendigits,Glove,200,1,0.9146757679180887
pendigits,w2v,200,1,0.9567690557451649
pendigits,Glove,200,1,0.9237770193401593
pendigits,w2v,200,1,0.949943117178612
pendigits,Glove,200,1,0.9055745164960182
pendigits,w2v,200,1,0.9601820250284414
pendigits,Glove,200,1,0.9032992036405005
pendigits,w2v,200,1,0.9635949943117179
pendigits,Glove,200,1,0.9044368600682594
pendigits,w2v,200,2,0.975
pendigits,Glove,200,2,0.9375
pendigits,w2v,200,2,0.9647727272727272
pendigits,Glove,200,2,0.9056818181818181
pendigits,w2v,200,2,0.9670454545454545
pendigits,Glove,200,2,0.8977272727272727
pendigits,w2v,200,2,0.9647326507394767
pendigits,Glove,200,2,0.9135381114903299
pendigits,w2v,200,2,0.9590443686006825
pendigits,Glove,200,2,0.9135381114903299
pendigits,w2v,200,2,0.9692832764505119
pendigits,Glove,200,2,0.9135381114903299
pendigits,w2v,200,2,0.9738339021615472
pendigits,Glove,200,2,0.9055745164960182
pendigits,w2v,200,2,0.9670079635949943
pendigits,Glove,200,2,0.9101251422070534
pendigits,w2v,200,2,0.9635949943117179
pendigits,Glove,200,2,0.9249146757679181
pendigits,w2v,200,2,0.9567690557451649
pendigits,Glove,200,2,0.9044368600682594
pendigits,w2v,200,3,0.9522727272727273
pendigits,Glove,200,3,0.9170454545454545
pendigits,w2v,200,3,0.9625
pendigits,Glove,200,3,0.9045454545454545
pendigits,w2v,200,3,0.9602272727272727
pendigits,Glove,200,3,0.9227272727272727
pendigits,w2v,200,3,0.9647326507394767
pendigits,Glove,200,3,0.9021615472127418
pendigits,w2v,200,3,0.9579067121729238
pendigits,Glove,200,3,0.926052332195677
pendigits,w2v,200,3,0.9567690557451649
pendigits,Glove,200,3,0.9032992036405005
pendigits,w2v,200,3,0.9510807736063709
pendigits,Glove,200,3,0.9089874857792947
pendigits,w2v,200,3,0.9567690557451649
pendigits,Glove,200,3,0.9237770193401593
pendigits,w2v,200,3,0.9533560864618885
pendigits,Glove,200,3,0.9169510807736063
pendigits,w2v,200,3,0.9647326507394767
pendigits,Glove,200,3,0.9180887372013652
pendigits,w2v,200,4,0.9625
pendigits,Glove,200,4,0.9068181818181819
pendigits,w2v,200,4,0.9693181818181819
pendigits,Glove,200,4,0.9147727272727273
pendigits,w2v,200,4,0.9579545454545455
pendigits,Glove,200,4,0.9090909090909091
pendigits,w2v,200,4,0.9635949943117179
pendigits,Glove,200,4,0.8998862343572241
pendigits,w2v,200,4,0.9658703071672355
pendigits,Glove,200,4,0.9101251422070534
pendigits,w2v,200,4,0.9726962457337884
pendigits,Glove,200,4,0.9180887372013652
pendigits,w2v,200,4,0.9647326507394767
pendigits,Glove,200,4,0.9055745164960182
pendigits,w2v,200,4,0.9613196814562003
pendigits,Glove,200,4,0.9089874857792947
pendigits,w2v,200,4,0.9579067121729238
pendigits,Glove,200,4,0.9135381114903299
pendigits,w2v,200,4,0.9670079635949943
pendigits,Glove,200,4,0.9271899886234357
pendigits,w2v,200,5,0.9443181818181818
pendigits,Glove,200,5,0.8875
pendigits,w2v,200,5,0.9647727272727272
pendigits,Glove,200,5,0.9272727272727272
pendigits,w2v,200,5,0.9704545454545455
pendigits,Glove,200,5,0.9056818181818181
pendigits,w2v,200,5,0.962457337883959
pendigits,Glove,200,5,0.9101251422070534
pendigits,w2v,200,5,0.9647326507394767
pendigits,Glove,200,5,0.9180887372013652
pendigits,w2v,200,5,0.9579067121729238
pendigits,Glove,200,5,0.9203640500568828
pendigits,w2v,200,5,0.9670079635949943
pendigits,Glove,200,5,0.9135381114903299
pendigits,w2v,200,5,0.9738339021615472
pendigits,Glove,200,5,0.9215017064846417
pendigits,w2v,200,5,0.9635949943117179
pendigits,Glove,200,5,0.8998862343572241
pendigits,w2v,200,5,0.9658703071672355
pendigits,Glove,200,5,0.8976109215017065
pendigits,w2v,200,6,0.9625
pendigits,Glove,200,6,0.9
pendigits,w2v,200,6,0.9727272727272728
pendigits,Glove,200,6,0.8772727272727273
pendigits,w2v,200,6,0.9625
pendigits,Glove,200,6,0.8818181818181818
pendigits,w2v,200,6,0.9510807736063709
pendigits,Glove,200,6,0.8828213879408419
pendigits,w2v,200,6,0.9533560864618885
pendigits,Glove,200,6,0.9055745164960182
pendigits,w2v,200,6,0.9601820250284414
pendigits,Glove,200,6,0.8919226393629124
pendigits,w2v,200,6,0.9647326507394767
pendigits,Glove,200,6,0.8976109215017065
pendigits,w2v,200,6,0.9749715585893061
pendigits,Glove,200,6,0.8930602957906713
pendigits,w2v,200,6,0.962457337883959
pendigits,Glove,200,6,0.9101251422070534
pendigits,w2v,200,6,0.9579067121729238
pendigits,Glove,200,6,0.8964732650739476
pendigits,w2v,200,7,0.9477272727272728
pendigits,Glove,200,7,0.8965909090909091
pendigits,w2v,200,7,0.9556818181818182
pendigits,Glove,200,7,0.9090909090909091
pendigits,w2v,200,7,0.946590909090909
pendigits,Glove,200,7,0.9170454545454545
pendigits,w2v,200,7,0.9510807736063709
pendigits,Glove,200,7,0.9124004550625711
pendigits,w2v,200,7,0.9613196814562003
pendigits,Glove,200,7,0.9112627986348123
pendigits,w2v,200,7,0.9567690557451649
pendigits,Glove,200,7,0.9044368600682594
pendigits,w2v,200,7,0.9635949943117179
pendigits,Glove,200,7,0.906712172923777
pendigits,w2v,200,7,0.949943117178612
pendigits,Glove,200,7,0.8964732650739476
pendigits,w2v,200,7,0.9590443686006825
pendigits,Glove,200,7,0.9021615472127418
pendigits,w2v,200,7,0.9590443686006825
pendigits,Glove,200,7,0.9169510807736063
pendigits,w2v,200,8,0.9556818181818182
pendigits,Glove,200,8,0.9227272727272727
pendigits,w2v,200,8,0.9636363636363636
pendigits,Glove,200,8,0.9193181818181818
pendigits,w2v,200,8,0.9693181818181819
pendigits,Glove,200,8,0.928409090909091
pendigits,w2v,200,8,0.9544937428896473
pendigits,Glove,200,8,0.9215017064846417
pendigits,w2v,200,8,0.9579067121729238
pendigits,Glove,200,8,0.9101251422070534
pendigits,w2v,200,8,0.9658703071672355
pendigits,Glove,200,8,0.9044368600682594
pendigits,w2v,200,8,0.9658703071672355
pendigits,Glove,200,8,0.9215017064846417
pendigits,w2v,200,8,0.9579067121729238
pendigits,Glove,200,8,0.9203640500568828
pendigits,w2v,200,8,0.9579067121729238
pendigits,Glove,200,8,0.9032992036405005
pendigits,w2v,200,8,0.9635949943117179
pendigits,Glove,200,8,0.9226393629124005
pendigits,w2v,200,9,0.9625
pendigits,Glove,200,9,0.9125
pendigits,w2v,200,9,0.9670454545454545
pendigits,Glove,200,9,0.9215909090909091
pendigits,w2v,200,9,0.9568181818181818
pendigits,Glove,200,9,0.9102272727272728
pendigits,w2v,200,9,0.9635949943117179
pendigits,Glove,200,9,0.9215017064846417
pendigits,w2v,200,9,0.9601820250284414
pendigits,Glove,200,9,0.9032992036405005
pendigits,w2v,200,9,0.9556313993174061
pendigits,Glove,200,9,0.9032992036405005
pendigits,w2v,200,9,0.9590443686006825
pendigits,Glove,200,9,0.9101251422070534
pendigits,w2v,200,9,0.9647326507394767
pendigits,Glove,200,9,0.919226393629124
pendigits,w2v,200,9,0.962457337883959
pendigits,Glove,200,9,0.9010238907849829
pendigits,w2v,200,9,0.9601820250284414
pendigits,Glove,200,9,0.919226393629124
